File_ID,ID,LAT,LON,X..lambert.azimuthal.equal.area.,Y..lambert.azimuthal.equal.area.,River_Name,Station_Location,Catchment_Area (km2),Outlet_elevation (m.a.s.l),nat_id,Country,Pristine Basins,GRDC Reference Dataset,AdaptAlp,d_start,d_end,d_yrs,d_miss,basin_boundary,,ID,wso1_id,ccm,Xccm,Yccm,AreaSHP,fileexists,area_diff,area_diff,FLAG_OK,wso1new,area,station,distance,REL_area_diff,final_wso1_id,,katka,exists,,,
GRDC_6340611_DMF,6340611,"52,463","13,856","-417084,2114","-264198,8032",BERLIN MUEHLENDAMM OP,BERLIN MUEHLENDAMM OP,9707,"28,01",5827200,DE,0,0,0,1955,2003,49,0,1,,6340611,50330,2000,"4582944,204","3268460,211","112,360000000005",1,"-9594,64","-98,84248480478",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6340700_DMF,6340700,"51,519","13,395","-457904,0287","-365991,89",BAD LIEBENWERDA,BAD LIEBENWERDA,3184,93,5530500,DE,0,0,0,1960,2009,50,"0,01",1,,6340700,58717,2000,"4556554,384","3161960,394","3185,84999999973",1,"1,84999999972752","0,058103015066819",1,,,,,,58717,,,,,,
GRDC_6342200_DMF,6342200,"47,732","10,317","-725245,1926","-759027,7532",KEMPTEN,KEMPTEN,"954,6",656,11402001,DE,0,0,1,1900,2008,109,0,1,,6342200,650252,2005,"4344792,987","2735427,224","964,089999999744",1,"9,48999999974387","0,994133668525442",1,,,,,,650252,,,,,,
GRDC_6342210_DMF,6342210,"47,51","10,33","-727443,1482","-783614,6659",RECKENBERG,RECKENBERG,126,768,11425200,DE,0,0,1,1932,2007,76,0,0,,6342210,659795,2005,"4345875,534","2710765,044","129,990000000037",1,"3,99000000003673","3,16666666669582",1,,,,,,659795,,,,,,
GRDC_6342220_DMF,6342220,"47,35","10,31","-731218,7123","-801034,3926",SPIELMANNSAU,SPIELMANNSAU,"82,8",1000,11416006,DE,0,0,1,1957,2007,51,0,0,,6342220,666667,2005,"4344440,099","2692982,578","8,57000000000429",1,"-74,2299999999957","-89,6497584541011",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6342500_DMF,6342500,"48,754","11,422","-629933,6398","-656783,9188",INGOLSTADT,INGOLSTADT,20001,360,10046003,DE,0,1,0,1923,2007,85,0,1,,6342500,626788,2005,"4425589,822","2849973,077","20093,5300000016",1,"92,5300000016105","0,462626868664619",1,,,,,,626788,,,,,,
GRDC_6342510_DMF,6342510,"48,4105","10,8896","-673463,8181","-689832,4673",AUGSBURG BELOW WERTACH,AUGSBURG BELOW WERTACH,3800,"456,78",12006000,DE,0,0,0,1959,2009,51,0,1,,6342510,631976,2005,"4386884,35","2811178,081","3815,34999999834",1,"15,3499999983369","0,403947368377287",1,,,,,,631976,,,,,,
GRDC_6342512_DMF,6342512,"47,6975","10,8006","-689719,5334","-767607,2854",LECHBRUECK,LECHBRUECK,"1713,9",721,12002009,DE,0,0,1,1950,2007,58,0,0,,6342512,651381,2005,"4381129,608","2731868,075","1712,64000000007",1,"-1,25999999993519","-0,0735165412179934",1,,,,,,651381,,,,,,
GRDC_6342520_DMF,6342520,"48,887","11,1946","-644790,9198","-640071,824",EICHSTAETT,EICHSTAETT,1400,84,13407200,DE,0,0,0,1940,2008,69,0,1,,6342520,624629,2005,"4408631,345","2864460,278","1405,46000000019",1,"5,46000000018512","0,390000000013223",1,,,,,,624629,,,,,,
GRDC_6342530_DMF,6342530,"47,59","10,41","-720334,708","-775610,0306",WERTACH,WERTACH,"34,5",909,12401004,DE,0,0,1,1956,2007,52,"0,02",0,,6342530,655999,2005,"4351858,117","2719683,644","36,3000000000014",1,"1,80000000000143","5,21739130435198",1,,,,,,655999,,,,,,
GRDC_6342540_DMF,6342540,"47,65","10,83","-688171,349","-773126,5448",TRAUCHGAU,TRAUCHGAU,"26,9",786,12326000,DE,0,0,1,1925,2006,82,0,0,,6342540,653534,2005,"4383395,128","2726614,763","26,1800000000005",1,"-0,719999999999523","-2,67657992564878",2,651074,"26,2",TRAUCHGAU,"6,44149980272895","2,60223048327138",651074,,,,,,
GRDC_6342570_DMF,6342570,"47,6","11,06","-671670,7171","-780822,3195",OBERAMMERGAU,OBERAMMERGAU,"113,6",830,16610709,DE,0,0,1,1920,2007,88,0,0,,6342570,655276,2005,"4400761,415","2721280,461","116,130000000013",1,"2,53000000001288","2,22711267606767",1,,,,,,655276,,,,,,
GRDC_6342600_DMF,6342600,"49,018","12,144","-574060,8694","-633710,8603",REGENSBURG/SCHWABELWEIS,REGENSBURG/SCHWABELWEIS,35399,"324,49",10062000,DE,0,0,0,1923,2008,86,0,1,,6342600,621715,2005,"4477842,565","2880597,133","35443,7899999991",1,"44,7899999990696","0,126528997991665",1,,,,,,621715,,,,,,
GRDC_6342800_DMF,6342800,"48,676","13,116","-506816,0138","-678887,0926",HOFKIRCHEN,HOFKIRCHEN,47496,"299,6",10088003,DE,0,1,0,1900,2009,110,0,1,,6342800,627562,2005,"4550482,183","2845143,388","47679,9799999999",1,"183,979999999865","0,38735893548902",1,,,,,,627562,,,,,,
GRDC_6342900_DMF,6342900,"48,582","13,504","-479251,5324","-691965,2898",ACHLEITEN,ACHLEITEN,76653,"287,7",10094006,DE,0,1,0,1900,2010,111,0,1,,6342900,629011,2005,"4579519,222","2835986,629","76635,2000000058",1,"-17,7999999941821","-0,02322153078703",1,,,,,,629011,,,,,,
GRDC_6342910_DMF,6342910,"48,947","12,015","-584292,2992","-640510,1307",OBERNDORF,OBERNDORF,26448,"331,15",10056302,DE,0,0,0,1925,2008,84,0,1,,6342910,622706,2005,"4468620,236","2872439,475","26478,0300000011",1,"30,0300000010902","0,113543557172906",1,,,,,,622706,,,,,,
GRDC_6342920_DMF,6342920,"48,88","12,747","-531671,4523","-653639,2654",PFELLING,PFELLING,37687,"308,16",10078000,DE,0,0,0,1925,2009,85,0,1,,6342920,623812,2005,"4522494,496","2866728,35","37724,7699999988",1,"37,7699999987672","0,100220235091058",1,,,,,,623812,,,,,,
GRDC_6342925_DMF,6342925,"48,6774","12,6945","-537715,8275","-675650,8095",LANDAU,LANDAU,8467,"333,65",16008007,DE,0,0,0,1925,2009,85,0,1,,6342925,627752,2005,"4519451,772","2844075,637","8677,08999999941",1,"210,089999999413","2,48128026454958",1,,,,,,627752,,,,,,
GRDC_6342926_DMF,6342926,"47,6849","11,5732","-632261,1511","-776126,4216",LENGGRIES,LENGGRIES,"1402,73",670,16003003,DE,0,0,0,1949,2009,61,0,1,,6342926,651758,2005,"4439177,621","2731399,142","7,44999999999809",1,"-1395,28","-99,4688928018936",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6342927_DMF,6342927,"47,7801","11,5418","-633415,8323","-765342,836",BAD TOELZ KRAFTWERK,BAD TOELZ KRAFTWERK,"1558,8",631,16004006,DE,0,0,1,1958,2007,50,0,0,,6342927,647306,2005,"4436605,001","2741925,996","1601,22999999972",1,"42,4299999997211","2,72196561455742",1,,,,,,647306,,,,,,
GRDC_6342928_DMF,6342928,"47,45","11,27","-657910,2491","-799313,2355",MITTENWALD,MITTENWALD,404,904,16000708,DE,0,0,1,1925,2007,83,0,0,,6342928,661727,2005,"4416839,024","2704865,285","403,579999999922",1,"-0,420000000078176","-0,103960396058954",1,,,,,,661727,,,,,,
GRDC_6342930_DMF,6342930,"47,6667","11,3645","-648068,7086","-776269,7491",KOCHEL,KOCHEL,"684,9",596,16407002,DE,0,0,1,1910,2007,98,0,0,,6342930,652355,2005,"4423538,654","2729065,9","693,820000000156",1,"8,92000000015639","1,30237990949867",1,,,,,,652355,,,,,,
GRDC_6342931_DMF,6342931,"47,51","11,09","-670611,5023","-791028,0044",GARMISCH UDP,GARMISCH UDP,"393,5",686,16402009,DE,0,0,1,1925,2007,83,"0,02",0,,6342931,658869,2005,"4403161,554","2711314,446","400,469999999971",1,"6,96999999997138","1,77128335450353",1,,,,,,658869,,,,,,
GRDC_6342932_DMF,6342932,"47,4843","11,0649","-672828,0271","-793626,7381",GARMISCH ODP,GARMISCH ODP,"250,2",711,16401006,DE,0,0,1,1962,2006,45,0,0,,6342932,660356,2005,"4401309,575","2708431,768","225,589999999977",1,"-24,6100000000229","-9,83613109513304",1,,,,,,660356,,,,,,
GRDC_6342935_DMF,6342935,"47,48","11,12","-668758,7477","-794616,5648",PARTENKIRCHEN,PARTENKIRCHEN,"95,4",730,16425004,DE,0,0,1,1920,2007,88,0,0,,6342935,660410,2005,"4405471,606","2708015,378","25,9600000000081",1,"-69,4399999999919","-72,7882599580628",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6342940_DMF,6342940,"47,77","11,57","-631440,6314","-766706,5033",BAD TOELZ,BAD TOELZ,"19,5",678,16391004,DE,0,0,1,1934,2007,74,0,0,,6342940,648883,2005,"4438742,251","2740848,373","19,6399999999995",1,"0,139999999999525","0,717948717946279",2,647102,"19,6",BAD TOELZ,"5,85315255397718","0,512820512820513",647102,,,,,,
GRDC_6342945_DMF,6342945,"47,74","11,58","-631068,5513","-770105,5263",GAISSACH,GAISSACH,"36,8",660,16345007,DE,0,0,1,1955,2007,53,0,0,,6342945,649838,2005,"4439561,284","2737531,403","38,23999999999",1,"1,43999999998999","3,91304347823366",1,,,,,,649838,,,,,,
GRDC_6342947_DMF,6342947,"47,59","11,54","-635923,7637","-786305,057",SYLVENSTEIN,SYLVENSTEIN,"7,7",787,16312008,DE,0,0,1,1959,2006,48,0,0,,6342947,655632,2005,"4436897,197","2720803,972","7,79999999999905",1,"0,0999999999990457","1,29870129868891",1,,,,,,655632,,,,,,
GRDC_6342950_DMF,6342950,"47,43","11,26","-658917,0446","-801427,3111",MITTENWALD,MITTENWALD,"111,6","936,7",16125000,DE,0,0,1,1927,2007,81,0,0,,6342950,663113,2005,"4416121,136","2702630,628","2,67000000000524",1,"-108,929999999995","-97,6075268817157",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6342960_DMF,6342960,"48,83","13,36","-487383,4156","-663545,3758",EBERHARDSREUTH,EBERHARDSREUTH,113,434,17425000,DE,0,0,1,1950,2007,58,0,0,,6342960,624616,2005,"4567674,255","2863037,947","84,3199999999914",1,"-28,6800000000086","-25,3805309734589",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6342970_DMF,6342970,"48,0725","9,3963","-788332,4757","-711802,2503",HUNDERSINGEN,HUNDERSINGEN,"2647,01","542,53",BW0000120,DE,0,0,1,1930,2008,79,"0,43",0,,6342970,640454,2005,"4275989,327","2773398,507","2617,73000000033",1,"-29,2799999996691","-1,10615373571196",1,,,,,,640454,,,,,,
GRDC_6342980_DMF,6342980,"47,93","8,68","-843493,6186","-719298,4566",KIRCHEN-HAUSEN,KIRCHEN-HAUSEN,"759,88","657,34",BW0000105,DE,0,0,1,1922,2008,87,"4,57",0,,6342980,643708,2005,"4222312,743","2758259,545","771,530000000074",1,"11,6500000000744","1,53313681108523",1,,,,,,643708,,,,,,
GRDC_6343100_DMF,6343100,"48,059","12,233","-578682,4349","-740397,8708",WASSERBURG,WASSERBURG,11983,430,18003004,DE,0,0,0,1826,2009,184,0,1,,6343100,639658,2005,"4487505,28","2774230,456","11956,7599999998",1,"-26,2400000001908","-0,218976883920477",1,,,,,,639658,,,,,,
GRDC_6343110_DMF,6343110,"47,8881","11,831","-610559,9072","-755933,2677",ERB,ERB,"211,6",540,18246006,DE,0,0,1,1950,2006,57,0,0,,6343110,644609,2005,"4457995,697","2754418,692","220,909999999845",1,"9,3099999998455","4,39981096401016",1,,,,,,644609,,,,,,
GRDC_6343111_DMF,6343111,"47,71","11,9354","-604916,6861","-776483,2113",STAUDEN,STAUDEN,"111,7",748,18242005,DE,0,0,1,1940,2006,67,0,0,,6343111,650380,2005,"4466308,486","2734832,495","113,779999999994",1,"2,07999999999427","1,86213070724644",1,,,,,,650380,,,,,,
GRDC_6343120_DMF,6343120,"47,69","11,78","-616759,5824","-777366,2263",ROTTACH,ROTTACH,"30,7",727,18216005,DE,0,0,1,1950,2007,58,0,0,,6343120,651551,2005,"4454695,804","2732317,721","27,7699999999933",1,"-2,93000000000668","-9,54397394138982",2,654129,"27,7",ROTTACH,"9,87511363723223","9,77198697068404",654129,,,,,,
GRDC_6343500_DMF,6343500,"48,159","12,834","-533014,9021","-734014,1719",BURGHAUSEN,BURGHAUSEN,6649,352,18606000,DE,0,0,0,1826,2009,184,0,1,,6343500,637300,2005,"4531881,339","2786874,107","6664,3099999984",1,"15,3099999983997","0,230260189478112",1,,,,,,637300,,,,,,
GRDC_6343510_DMF,6343510,"47,71","12,17","-587398,4878","-778435,3775",MUEHLHAUSEN,MUEHLHAUSEN,"6,2",473,18194503,DE,0,0,1,1950,2006,57,0,0,,6343510,650531,2005,"4483916,615","2735321,216","6,22000000000048",1,"0,0200000000004765","0,322580645168976",2,650955,"6,3",MUEHLHAUSEN,"7,87370198527209","1,61290322580645",650955,,,,,,
GRDC_6343520_DMF,6343520,"47,75","12,18","-586189,5802","-774099,453",NUSSDORF,NUSSDORF,28,535,18196000,DE,0,0,1,1950,2007,58,0,0,,6343520,649036,2005,"4484539,848","2739786,425","27,7799999999957",1,"-0,220000000004291","-0,785714285729609",2,649792,"28,1",NUSSDORF,"8,05798401858212","0,357142857142857",649792,,,,,,
GRDC_6343530_DMF,6343530,"47,99","12,55","-555922,7202","-750534,4714",STEIN,STEIN,"367,4",493,18483500,DE,0,0,1,1925,2007,83,0,0,,6343530,641685,2005,"4511390,203","2767331,036","350,590000000085",1,"-16,8099999999146","-4,57539466519179",1,,,,,,641685,,,,,,
GRDC_6343531_DMF,6343531,"47,8337","12,648","-550339,4793","-768564,86",HOCHBERG,HOCHBERG,"282,4",595,18481006,DE,0,0,1,1968,2007,40,"0,01",0,,6343531,645144,2005,"4519308,995","2750228,199","262,289999999957",1,"-20,1100000000429","-7,12110481587921",1,,,,,,645144,,,,,,
GRDC_6343535_DMF,6343535,"47,82","12,65","-550339,2586","-770094,2803",SIEGSDORF,SIEGSDORF,182,598,18486000,DE,0,0,1,1925,2007,83,0,0,,6343535,646047,2005,"4519511,752","2748711,974","157,160000000023",1,"-24,8399999999766","-13,6483516483388",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6343537_DMF,6343537,"47,83","12,65","-550230,569","-768989,1319",WERNLEITEN,WERNLEITEN,"91,2",598,18487501,DE,0,0,1,1925,2007,83,0,0,,6343537,646204,2005,"4519473,03","2749822,623","95,5300000000038",1,"4,33000000000381","4,74780701754803",1,,,,,,646204,,,,,,
GRDC_6343550_DMF,6343550,"47,64","13,01","-525340,153","-792692,2365",BERCHDESGADEN KLAERANLAGE,BERCHDESGADEN KLAERANLAGE,"368,4",515,18620500,DE,0,0,1,1964,2007,44,0,0,,6343550,651965,2005,"4547254,143","2729756,195","371,759999999877",1,"3,35999999987655","0,912052117230334",1,,,,,,651965,,,,,,
GRDC_6343555_DMF,6343555,"47,62","12,95","-530041,5454","-794461,3483",ILSANK,ILSANK,"122,5",576,18622006,DE,0,0,1,1930,2007,78,0,0,,6343555,652887,2005,"4542832,879","2727353,728","124,920000000019",1,"2,4200000000186","1,97551020409682",1,,,,,,652887,,,,,,
GRDC_6343560_DMF,6343560,"47,69","12,82","-539037,5114","-785754,463",UNTERJETTENBERG,UNTERJETTENBERG,"927,3",494,18642003,DE,0,0,1,1900,2007,108,0,0,,6343560,650774,2005,"4532774,854","2734745,986","758,059999999476",1,"-169,240000000524","-18,2508357597891",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6343570_DMF,6343570,"47,78","12,48","-563461,5693","-773192,6901",STAUDACH,STAUDACH,"951,9",532,18454003,DE,0,0,1,1920,2007,88,0,0,,6343570,644437,2005,"4506927,609","2743827,412","975,219999999584",1,"23,3199999995837","2,44983716772599",1,,,,,,644437,,,,,,
GRDC_6343900_DMF,6343900,"48,562","13,443","-483933,4338","-693767,54",PASSAU-INGLING,PASSAU-INGLING,26084,289,18008008,DE,0,0,0,1920,2009,90,0,1,,6343900,629294,2005,"4575123,984","2833553,429","25992,6300000007",1,"-91,3699999993296","-0,350291366352283",1,,,,,,629294,,,,,,
GRDC_6348200_DMF,6348200,"44,9485","8,6857","-892145,6281","-1046686,45",MONTECASTELLO,MONTECASTELLO,7885,79,0,IT,0,0,1,1936,2008,73,"18,96",0,,6348200,208184,2002,"4217102,194","2427233,719","8130,81000000104",1,"245,810000001037","3,11743817376078",1,,,,,,208184,,,,,,
GRDC_6348201_DMF,6348201,"44,51","7,9","-961051,8078","-1084662,583",FARIGLIANO,FARIGLIANO,1522,235,0,IT,0,0,1,1942,2008,67,"27,02",0,,6348201,212686,2002,"4153708,042","2380030,127","1505,00999999968",1,"-16,9900000003208","-1,11629434956116",1,,,,,,212686,,,,,,
GRDC_6348300_DMF,6348300,"45,5499","7,8281","-948579,2168","-969815,5768",TAVAGNASCO,TAVAGNASCO,3313,263,0,IT,0,0,1,1936,2008,73,"18,41",0,,6348300,202541,2002,"4151177,758","2495524,067","3308,40999999976",1,"-4,59000000023889","-0,138545125271322",1,,,,,,202541,,,,,,
GRDC_6348310_DMF,6348310,"45,83","8,26","-910511,811","-944688,5266",PONTE FOLLE,PONTE FOLLE,149,440,0,IT,0,0,1,1936,2008,73,"53,07",0,,6348310,195928,2002,"4185635,417","2525719,66","150,039999999988",1,"1,0399999999876","0,697986577172886",1,,,,,,195928,,,,,,
GRDC_6348350_DMF,6348350,"45,701","8,6507","-882607,1082","-963703,9454",MIORINA,MIORINA,"6,599",190,0,IT,0,0,1,1923,1994,72,0,0,,6348350,199494,2002,"4215777,433","2510772,592","6638,15000000022",1,"6631,55100000022","100493,271707838",0,200485,"5,6",MIORINA,"3,82875652555174","15,1386573723291",,,,,,,
GRDC_6348400_DMF,6348400,"45,0167","9,6667","-814393,7791","-1050793,321",PIACENZA,PIACENZA,42030,42,0,IT,0,1,0,1980,1985,6,0,1,,6348400,207417,2002,"4294682,726","2433944,391","63,0900000000243",1,"-41966,91","-99,8498929336188",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6348600_DMF,6348600,"45,7834","9,4359","-820788,7903","-963940,7761",LAVELLO,LAVELLO,4572,195,0,IT,0,0,1,1946,2002,57,0,0,,6348600,197998,2002,"4277073,807","2519131,975","4,92000000000095",1,"-4567,08","-99,8923884514435",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6348800_DMF,6348800,"44,8833","11,6","-664476,6113","-1085259,404",PONTELAGOSCURO,PONTELAGOSCURO,70091,8,0,IT,0,1,0,1980,1985,6,0,1,,6348800,208060,2002,"4447626,737","2420442,723","856,030000000078",1,"-69234,9699999999","-98,7786877059821",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6349210_DMF,6349210,"46,88","11,41","-654602,7797","-863457,8371",VIPITENO,VIPITENO,207,"939,59",0,IT,0,0,1,1955,2008,54,"3,43",0,,6349210,165570,2002,"4428568,316","2641746,967","207,770000000061",1,"0,770000000060549","0,371980676357753",1,,,,,,165570,,,,,,
GRDC_6349350_DMF,6349350,"45,844","11,3677","-670822,0524","-977272,1401",PEDESCALA,PEDESCALA,138,315,0,IT,0,0,1,1950,2008,59,"40,72",0,,6349350,195886,2002,"4427378,102","2526669,102","136,479999999994",1,"-1,52000000000621","-1,10144927536682",2,195618,"136,5",PEDESCALA,"0,685226523719031","1,08695652173913",195618,,,,,,
GRDC_6349400_DMF,6349400,"46,5368","12,5211","-574045,6262","-910826,9591",PONTE DELLA IASTA,PONTE DELLA IASTA,357,848,0,IT,0,0,1,1932,2008,77,"33,53",0,,6349400,170612,2002,"4514552,969","2605894,674","359,559999999943",1,"2,55999999994327","0,717086834718003",1,,,,,,170612,,,,,,
GRDC_6349410_DMF,6349410,"46,4308","12,2228","-598046,3607","-920096,7221",CANCIA,CANCIA,313,818,0,IT,0,0,1,1930,2008,79,"36,77",0,,6349410,173842,2002,"4491998,941","2593396,855","312,760000000027",1,"-0,239999999973293","-0,076677316285397",1,,,,,,173842,,,,,,
GRDC_6349411_DMF,6349411,"46,5948","12,111","-604719,4834","-901063,4825",PODESTAGNO,PODESTAGNO,82,1330,0,IT,0,0,1,1943,2008,66,"51,14",0,,6349411,169460,2002,"4482902,529","2611351,751","80,7699999999881",1,"-1,23000000001193","-1,50000000001455",2,169338,"80,8",PODESTAGNO,"0,369418442747447","1,46341463414634",169338,,,,,,
GRDC_6349500_DMF,6349500,"45,1","11,82","-644615,7204","-1063379,289",BOARA PISANI,BOARA PISANI,11954,9,0,IT,0,0,0,1980,1984,5,0,1,,6349500,206531,2002,"4464476,43","2444876,145","12416,9800000003",1,"462,980000000331","3,87301321733588",1,,,,,,206531,,,,,,
GRDC_6349600_DMF,6349600,"46,335","13,1341","-529178,6399","-937812,7142",PIOVERNO,PIOVERNO,1880,245,0,IT,0,0,1,1929,1975,47,"36,69",0,,6349600,176462,2002,"4562495,767","2585293,739","1912,76000000002",1,"32,7600000000166","1,74255319149024",1,,,,,,176462,,,,,,
GRDC_6351100_DMF,6351100,"43,5247","11,9933","-648964,8075","-1238412,769",SAVINIER,SAVINIER,110,1150,0,IT,0,0,1,1939,2008,70,"34,23",0,,6351100,233458,2002,"4482539,792","2270596,682","9,25000000000143",1,"-100,749999999999","-91,5909090909078",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6357010_DMF,6357010,"52,864","14,142","-394069,8432","-221364,0616",HOHENSAATEN-FINOW AP,HOHENSAATEN-FINOW AP,109564,"0,16",6030800,DE,0,0,0,1920,2009,90,"1,12",1,,6357010,46533,2000,"4599793,045","3314087,983","109922,040000008",1,"358,040000008157","0,326786170647436",1,,,,,,46533,,,,,,
GRDC_6357500_DMF,6357500,"52,153","14,688","-363283,1932","-303184,7601",EISENHUETTENSTADT,EISENHUETTENSTADT,52033,"25,15",6030000,DE,0,0,0,1920,2009,90,"0,49",1,,6357500,51922,2000,"4641608,945","3237344,682","51204,8699999957",1,"-828,130000004298","-1,59154767167816",1,,,,,,51922,,,,,,
GRDC_6357501_DMF,6357501,"51,969","14,707","-363491,296","-323701,4191",GUBEN 2,GUBEN 2,4125,45,6602800,DE,0,0,0,1959,2009,51,0,1,,6357501,54057,2000,"4644230,704","3216991,331","4108,02000000049",1,"-16,9799999995139","-0,411636363624579",1,,,,,,54057,,,,,,
GRDC_6357502_DMF,6357502,"51,1638","14,9951","-349940,9671","-414504,4501",GOERLITZ,GOERLITZ,1621,"175,63",660160,DE,0,0,0,1912,2009,98,"6,18",1,,6357502,61419,2000,"4670098,375","3128899,128","1636,36999999932",1,"15,3699999993182","0,948180135676633",1,,,,,,61419,,,,,,
GRDC_6401080_DMF,6401080,"64,6914","-21,4147","-1844325,543","1665314,696",KILJAFOSS,KILJAFOSS,1669,35,66,IS,0,0,0,1951,2002,52,0,1,,6401080,2775828,2018,"2872465,693","4954788,644","1819,04481681254",1,"150,044816812539","8,99010286474173",1,,,,,,2775828,,,,,,
GRDC_6401090_DMF,6401090,"63,9381","-21,0067","-1879214,805","1584951,426",SELFOSS,SELFOSS,5678,12,64,IS,0,0,0,1950,2002,53,0,1,,6401090,2776681,2018,"2850823,155","4870834,513","5793,96462593726",1,"115,964625937264","2,04234987561226",1,,,,,,2776681,,,,,,
GRDC_6401110_DMF,6401110,"64,2644","-20,5197","-1838537,872","1601519,33",BRUARA. BISKUPSTUNGUM,EFSTADALSBRU,219,150,108,IS,,,,1961,1999,39,0,1,,6401110,2776451,2018,"2888695,242","4893388,596","210,551118375023",1,"-8,44888162497662","-3,85793681505782",1,,,,,,2776451,,,,,,
GRDC_6401120_DMF,6401120,"63,9328","-20,635","-1864984,179","1574095,379",THJORSARTUN,THJORSARTUN,7380,21,0,IS,0,0,0,1947,2002,56,0,0,,6401120,2776763,2018,"2866792,148","4862460,158","7977,56782318763",1,"597,567823187628","8,09712497544212",1,,,,,,2776763,,,,,,
GRDC_6401130_DMF,6401130,"64,9839","-15,0883","-1578654,752","1531355,604",HOLL,HOLL,558,50,109,IS,0,0,0,1962,2002,41,0,1,,6401130,2776788,2018,"3159230,214","4865226,389","771,856001062529",1,"213,856001062529","38,3254482190912",0,2776831,"644,2",HOLL,"7,39895356825019","15,4480286738351",,,,,,,
GRDC_6401500_DMF,6401500,"63,9489","-17,6569","-1744794,689","1495603,351",DJUPA. FLJOTSHVERFI,BRU,311,43,150,IS,,,,1968,2002,35,0,1,,6401500,2777179,2018,"2999420,929","4804505,156","278,567743812489",1,"-32,4322561875105","-10,428378195341",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6401600_DMF,6401600,"65,3939","-17,31","-1641636,077","1623932,163",ULLARFOSS,ULLARFOSS,717,311,10,IS,0,0,0,1932,1992,61,0,0,,6401600,2775922,2018,"3081379,784","4946004,238","2808,48871675016",1,"2091,48871675016","291,699960495141",0,2775863,"983,4",ULLARFOSS,"9,63163872533123","37,1548117154812",,,,,,,
GRDC_6401601_DMF,6401601,"65,4942","-19,3883","-1714564,501","1685417,818",REYKJAFOSS,REYKJAFOSS,393,40,0,IS,0,0,0,1932,2002,71,0,1,,6401601,2775399,2018,"2998587,386","4994736,502","392,994323625035",1,"-0,00567637496521911","-0,00144437022015753",1,,,,,,2775399,,,,,,
GRDC_6401800_DMF,6401800,"65,505","-14,3675","-1519655,566","1565274,049",LAGARFOSS,LAGARFOSS,2782,13,0,IS,0,0,0,1949,2002,54,0,1,,6401800,2776217,2018,"3212509,212","4907527,203","3004,70792043728",1,"222,707920437285","8,00531705382045",1,,,,,,2776217,,,,,,
GRDC_6421100_DMF,6421100,"51,82","5,45","-995696,8829","-251004,3846",LITH,LITH,29000,5,0,NL,0,0,0,1911,1995,85,"0,01",1,,6421100,324480,2003,"4007499,068","3199755,368","239,480000000036",1,"-28760,52","-99,1742068965516",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6421101_DMF,6421101,"50,83","5,71","-999789,810642038","-362851,511734584",MEUSE,SINT PIETER NOORD,21300,44,,NL,0,0,0,1994,2012,19,"5,32",1,,6421101,327109,2003,"4018943,376","3088687,802","20836,1499999848",1,"-463,850000015158","-2,1776995305876",1,,,,,,327109,,,,,,
GRDC_6421102_DMF,6421102,"51,68","6,17","-950120,86460246","-276231,629559316",MEUSE,VENLO,26040,11,,NL,0,0,0,1996,2012,17,"0,71",1,,6421102,324704,2003,"4056232,876","3181345,903","1197,9300000002",1,"-24842,0699999998","-95,3996543778794",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6421103_DMF,6421103,"50,9","5,74","-996204,700646883","-355623,154315452",JULIANAKANAAL,BUNDE,-999,44,,NL,0,0,0,1994,2012,19,"6,2",0,,6421103,326696,2003,"4021503,252","3096340,361","21730,0799999963",1,"22729,0799999963","-2275,18318318281",0,326508,"21844,9",BUNDE,"8,08623377981525","-2286,67667667668",,,,,,,
GRDC_6421200_DMF,6421200,"51,68","5,38","-1003549,63797511","-265305,569074085",BRABANTSE AA,RUNKAMPEN,750,4,,NL,0,0,0,1978,1985,8,"1,92",1,,6421200,324658,2003,"4001697,458","3184508,217","856,769999999985",1,"106,769999999985","14,235999999998",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6421500_DMF,6421500,"50,87","5,72","-998232,3085","-358620,5959",BORGHAREN,BORGHAREN,21301,40,0,NL,0,1,0,1911,2010,100,3,1,,6421500,326965,2003,"4019905,055","3093089,908","33,6399999999819",1,"-21267,36","-99,8420731421061",0,-999,-999,-999,-999,-999,,,,,,,
GRDC_6421501_DMF,6421501,"51,82","5,54","-989634,736916114","-252269,958098077",MEUSE,MEGEN DORP,28980,5,,NL,0,0,0,1996,2012,17,"1,31",1,,6421501,324505,2003,"4013691,158","3199372,25","28613,0399999737",1,"-366,960000026269","-1,26625258808236",1,,,,,,324505,,,,,,
