grdc_no,wmo_reg,sub_reg,mix_reg,nat_id,river,station,country_code,lat,long,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr,proc_tyrs,proc_tmon,f_import,f_im_yr,l_import,l_im_yr,provider_id,acsys,flux2ocean,gems,gcos_gtn-h,statistics,Pristine Basins,GRDC Reference Dataset,AdaptAlp,ArctHycos,
2903331,2,3,203,,KUTA,MAKSIMOVO,RU,"57,1219","105,0072",6480,-999,2903330,0,    ,    ,     ,     ,1955,1990,36,0,1955,1990,36,"34,114","1,076",166,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903335,2,3,203,,KUPA,MUKA,RU,"56,67","104,67",2220,-999,2903330,0,    ,    ,     ,     ,1956,1990,35,0,1956,1990,35,"16,971","0,535",241,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903340,2,3,203,,ILGA,ZNAMENKA,RU,"54,72","104,85",7600,-999,2903423,0,    ,    ,     ,     ,1965,1990,26,0,1965,1990,26,"28,316","0,893",117,"96,2",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903343,2,3,203,,TYPTA,DALNEZAKORA,RU,"54,65","104,73",1420,-999,2903340,0,    ,    ,     ,     ,1964,1990,27,0,1964,1990,27,"4,359","0,137",97,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903345,2,3,203,,KULENGA,BELOUSOVO,RU,"54,03","105,48",2480,-999,2903423,0,    ,    ,     ,     ,1958,1990,33,"3,1",1958,1990,33,"9,1","0,287",116,"93,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903347,2,3,203,,ANGA,CHAPTYHOI,RU,"53,98","106,08",2350,-999,2903422,0,    ,    ,     ,     ,1970,1990,21,"42,74",1970,1990,21,"4,911","0,155",66,"38,1","97,9",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903350,2,3,203,,ILIKTA,ILIKTA,RU,"53,82","106,47",2850,-999,2903422,0,    ,    ,     ,     ,1979,1990,12,0,1979,1990,12,"16,069","0,507",178,"91,7",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903351,2,3,203,,ILIKTA,BOL. TAREL,RU,"53,75","106,57",1450,-999,2903350,0,    ,    ,     ,     ,1956,1990,35,"1,43",1956,1990,35,"8,546","0,27",186,"97,1","99,8",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903355,2,3,203,,BIRULKA,BIRULKA,RU,"53,87","106,33",280,-999,2903422,0,    ,    ,     ,     ,1950,1988,39,"33,55",1950,1988,39,"0,373","0,012",42,"7,7",100,6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,0,0,0,0,0,0
2903357,2,3,203,,MANZURKA,ZUEVA,RU,"53,53",106,3280,-999,2903422,0,    ,    ,     ,     ,1953,1990,38,0,1953,1990,38,"9,401","0,296",90,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903360,2,3,203,,CHANCHUR,CHANCHUR,RU,"53,83","106,9889",577,-999,2903421,0,    ,    ,     ,     ,1959,1987,29,0,1959,1987,29,"4,293","0,135",235,"93,1",100,6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,0,0,0,0,0,0
2903400,2,3,203,,TIMPTON,NAGORNY,RU,"55,98","124,75",613,830,2903401,0,1936,1992,57,"1,96",1936,1994,59,"30,26",1936,1994,59,"9,485","0,299",488,"96,6","99,7",15.1.1992,1992,17.11.2009,2009,55,1,0,0,0,0,0,0,0,0,0
2903401,2,3,203,,TIMPTON,UST-BARALAS,RU,"56,95","125,45",13300,-999,2903402,0,    ,    ,     ,     ,1955,1994,40,"3,54",1955,1994,40,"183,762","5,795",436,95,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903402,2,3,203,,TIMPTON,UST-TIMPTON,RU,"58,65","127,05",43700,-999,2903603,0,    ,    ,     ,     ,1952,1999,48,"2,28",1952,1999,48,"532,151","16,782",384,"95,8",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903405,2,3,203,,IENGRA,ZOLOTINKA,RU,"56,22","124,83",961,-999,2903401,0,    ,    ,     ,     ,1954,1994,41,"28,48",1954,1994,41,"15,36","0,484",504,"19,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903407,2,3,203,,CHULMAN,CHULMAN,RU,"56,83","124,87",3840,-999,2903401,0,    ,    ,     ,     ,1949,1994,46,"9,64",1949,1994,46,"52,394","1,652",430,"89,1","93,9",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903420,2,3,203,,LENA,KYUSYUR (KUSUR),RU,"70,7","127,65",2430000,0,2903430,0,1935,2011,77,"0,16",1934,2000,67,0,1934,2011,78,"17001,719","536,166",221,"98,7",100,20.2.1992,1992,31.7.2013,2013,55,1,0,1,1,1,0,0,0,1,0
2903421,2,3,203,,LENA,CHANCHUR,RU,"53,82",107,4690,-999,2903422,0,    ,    ,     ,     ,1955,1990,36,0,1955,1990,36,"48,14","1,518",324,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,1,0,0,0
2903422,2,3,203,,LENA,KACHUG,RU,"53,97","105,88",17400,-999,2903423,0,    ,    ,     ,     ,1936,1990,55,"0,3",1936,1990,55,"90,393","2,851",164,100,"99,7",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903423,2,3,203,,LENA,ZJIGALOVO,RU,"54,82","105,13",30400,-999,2903424,0,    ,    ,     ,     ,1969,1977,9,0,1969,1977,9,"120,139","3,789",125,100,100,6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,0,0,0,0,0,0
2903424,2,3,203,,LENA,GRUZNOVKA,RU,"55,13","105,23",41700,-999,2903425,0,    ,    ,     ,     ,1912,1990,79,"10,6",1912,1990,79,"189,375","5,972",143,"87,3",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903425,2,3,203,,LENA,UST-KUT,RU,"56,77","105,65",71400,-999,2903426,0,    ,    ,     ,     ,1936,1986,51,"77,29",1936,1986,51,"355,036","11,196",157,"19,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903426,2,3,203,,LENA,ZMEINOVO,RU,"57,78","108,32",140000,-999,2903427,0,1937,1988,52,"0,36",1936,1990,55,"1,82",1936,1990,55,"1125,131","35,482",253,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903427,2,3,203,,LENA,KRESTOVSKI,RU,"59,73","113,17",440000,-999,2903428,0,1936,2002,67,"12,42",1936,1999,64,"14,92",1936,2002,67,"4218,559","133,036",302,"77,6","99,2",6.9.2000,2000,12.12.2005,2005,7,1,0,0,0,1,0,1,0,0,0
2903428,2,3,203,,LENA,SOLYANKA,RU,"60,48","120,7",770000,-999,2903429,0,1940,2002,63,"0,43",1933,1999,67,"3,23",1933,2002,70,"6817,688","215,003",279,100,"99,8",6.9.2000,2000,12.12.2005,2005,7,1,0,0,0,1,0,0,0,0,0
2903429,2,3,203,,LENA,TABAGA,RU,"61,83","129,6",897000,-999,2903420,0,1950,1992,43,0,1936,1999,64,"3,13",1936,1999,64,"7005,524","220,926",246,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903430,2,3,203,,LENA,STOLB,RU,"72,37","126,8",2460000,-999,0,0,1951,2002,52,0,1978,1994,17,0,1951,2002,52,"15354,965","484,234",197,100,100,17.11.1995,1995,14.12.2005,2005,7,1,1,1,0,1,0,1,0,0,0
2903431,2,3,203,,LENA,POLYARNAYA (BIKOVSKAYA LENA),RU,"72,4","126,35",-999,-999,0,0,    ,    ,     ,     ,1976,1994,19,"5,26",1976,1994,19,"4102,389","129,373",-999,"94,7",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903432,2,3,203,,BOLSHOY NIMNIR,BOLSHOY NIMNIR,RU,"58,05","125,48",1900,-999,2903604,0,    ,    ,     ,     ,1948,1994,47,"3,37",1948,1994,47,"24,804","0,782",412,"95,7","99,3",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903435,2,3,203,,YAKOKIT,YAKOKIT,RU,"58,4","125,8",1050,-999,2903604,0,    ,    ,     ,     ,1964,1994,31,"30,71",1964,1994,31,"12,507","0,394",376,"25,8",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903450,2,3,203,,EBITIYEM,EBETEM,RU,"70,36","127,95",1000,40,2903420,0,1980,1987,8,"0,86",1937,1987,51,"34,87",1937,1987,51,"13,395","0,422",422,"17,6","99,1",15.1.1992,1992,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903455,2,3,203,,SOBOPOL-MAYAN,SOBOPOL,RU,"67,12","126,2",7090,-999,2903420,0,    ,    ,     ,     ,1976,1992,17,"8,46",1976,1992,17,"85,014","2,681",378,"82,4","99,4",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903461,2,3,203,,NYUYA,NAKHARA,RU,"60,45","114,33",23200,-999,2903640,0,    ,    ,     ,     ,1972,1992,21,"32,37",1972,1992,21,"98,978","3,121",135,"57,1",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903470,2,3,203,,SINYAYA,PESCHANOYE,RU,"61,3","126,92",30400,-999,2903429,0,    ,    ,     ,     ,1944,1986,43,"9,5",1944,1986,43,"43,291","1,365",45,"88,4","92,8",6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,1,0,0,0,0,0
2903471,2,3,203,,SINYAYA,TONGULAKH,RU,"61,92","124,55",11600,-999,2903470,0,    ,    ,     ,     ,1972,1994,23,"18,01",1972,1994,23,"19,204","0,606",52,"43,5","98,3",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903473,2,3,203,,MATTA,BERDIGISTYAKH,RU,"62,0989","126,6992",1160,-999,2903429,0,    ,    ,     ,     ,1975,1992,18,"44,76",1975,1992,18,"1,108","0,035",30,"27,8",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903475,2,3,203,,BOTOMA,BROLOG,RU,"61,05","128,65",12200,-999,2903429,0,    ,    ,     ,     ,1936,1994,59,"5,23",1936,1994,59,"39,703","1,252",103,"93,2",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903478,2,3,203,,TAMMA,YAATIR,RU,"61,7","129,82",4250,-999,2903429,0,    ,    ,     ,     ,1948,1991,44,"40,95",1948,1991,44,"0,341","0,011",3,"4,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903479,2,3,203,,TUOLBA,ALEKSEIEVKA,RU,"60,4392","124,2608",14400,-999,2903429,0,    ,    ,     ,     ,1936,1999,64,"10,51",1936,1999,64,"63,219","1,994",138,"85,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903480,2,3,203,,OLEKMA,KUDU-KEL,RU,"59,37","121,32",115000,-999,2903428,0,    ,    ,     ,     ,1936,1999,64,"1,17",1936,1999,64,"1021,486","32,214",280,"98,4",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903481,2,3,203,,OLEKMA,YENYUKA,RU,"57,9667","121,7",97600,-999,2903480,0,    ,    ,     ,     ,1976,1988,13,"2,03",1976,1988,13,"893,387","28,174",289,"84,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903482,2,3,203,,OLEKMA,SREDNAYA OLEKMA,RU,"55,42","120,55",37300,-999,2903481,0,    ,    ,     ,     ,1957,1999,43,"10,27",1957,1999,43,"331,823","10,464",281,"90,7","91,7",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903485,2,3,203,,TUNGIR,NIKOLAIEVKA,RU,"54,13","119,35",1250,-999,2903486,0,    ,    ,     ,     ,1958,1981,24,"33,57",1958,1981,24,0,-999,-999,0,,6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,0,0,0,0,0,0
2903486,2,3,203,,TUNGIR,GULYA,RU,"54,67","120,98",8380,-999,2903481,0,    ,    ,     ,     ,1979,1994,16,"16,4",1979,1994,16,"69,267","2,184",261,50,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903487,2,3,203,,BUGARIKHTA,TUPIK,RU,"54,42","119,93",1130,-999,2903486,0,    ,    ,     ,     ,1964,1994,31,"27,07",1964,1994,31,"9,152","0,289",255,"22,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903488,2,3,203,,NYUKZHA,LOPCHA,RU,"55,77","122,67",20500,-999,2903481,0,    ,    ,     ,     ,1963,1991,29,"76,23",1963,1991,29,"149,659","4,72",230,"10,3","88,9",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903490,2,3,203,,CHARA,TOKKO,RU,"59,9797","119,8392",62500,-999,2903428,0,    ,    ,     ,     ,1934,1994,61,"1,64",1934,1994,61,"638,834","20,146",322,"98,4",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903491,2,3,203,,CHARA,CHARA,RU,"56,9","118,28",4150,-999,2903490,0,    ,    ,     ,     ,1956,1994,39,"2,62",1956,1994,39,"52,966","1,67",402,"94,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903493,2,3,203,,TYANYA,TYANYA,RU,"59,0578","119,7878",3960,-999,2903490,0,    ,    ,     ,     ,1973,1994,22,"4,55",1973,1994,22,"22,687","0,715",181,"95,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903495,2,3,203,,NAMANA,MEIEMKIDE (MYANKINDA),RU,"60,9","120,8",16600,-999,2903429,0,    ,    ,     ,     ,1944,1999,56,"0,45",1944,1999,56,"31,871","1,005",61,"96,4",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903496,2,3,203,,BOLSHAYA CHEREPANIKHA,G/POST,RU,"60,4","120,18",1750,-999,2903428,0,    ,    ,     ,     ,1950,1994,45,"26,26",1950,1994,45,"2,692","0,085",49,"22,2","97,5",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903497,2,3,203,,BIRYUK,BIRYUK,RU,"60,3","119,62",9700,-999,2903428,0,    ,    ,     ,     ,1950,1994,45,0,1950,1994,45,"23,053","0,727",75,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903498,2,3,203,,BIRYUK,KILIER,RU,"60,95","119,3",2660,-999,2903497,0,    ,    ,     ,     ,1954,1992,39,"32,17",1954,1992,39,"3,823","0,121",45,"15,4",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903500,2,3,203,,KENKEME,VTOROY STANOK,RU,"62,06","129,03",3550,187,2903420,0,1978,1987,10,"1,45",1946,1994,49,"30,65",1946,1994,49,"2,309","0,073",21,"32,7",99,15.1.1992,1992,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903600,2,3,203,,ALDAN,VERKHOYANSKI PEREVOZ,RU,"63,32","132,02",696000,-999,2903420,0,1945,2002,58,"4,92",1942,1999,58,"8,33",1942,2002,61,"5333,251","168,189",242,"88,5","99,7",6.9.2000,2000,12.12.2005,2005,7,1,0,0,0,1,0,0,0,0,0
2903601,2,3,203,,ALDAN,OHOTSKY PEREVOZ,RU,"61,87","135,5",514000,-999,2903600,0,    ,    ,     ,     ,1926,1999,74,0,1926,1999,74,"4244,09","133,842",260,"98,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903602,2,3,203,,ALDAN,UST-MIL,RU,"59,63","133,03",269000,-999,2903601,0,    ,    ,     ,     ,1934,1999,66,0,1934,1999,66,"2737,632","86,334",321,"98,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903603,2,3,203,,ALDAN,UGINO,RU,"58,63","128,5",102000,-999,2903602,0,    ,    ,     ,     ,1973,1994,22,"4,55",1973,1994,22,"1138,954","35,918",352,"95,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903604,2,3,203,,ALDAN,TOMMOT,RU,"58,97","126,27",49500,-999,2903603,0,    ,    ,     ,     ,1936,1999,64,0,1936,1999,64,"526,158","16,593",335,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903605,2,3,203,,ALDAN,SUON-TIIT,RU,"58,07","123,72",18500,-999,2903604,0,    ,    ,     ,     ,1951,1999,49,"1,02",1951,1999,49,"215,686","6,802",368,98,"99,5",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903607,2,3,203,,TANDA,BYARIYA,RU,"62,98","131,9",2000,-999,2903600,0,    ,    ,     ,     ,1967,1994,28,"64,46",1967,1994,28,"0,097","0,003",2,"14,3",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903610,2,3,203,,BAIGA,CHIMIRIKI,RU,"62,82","133,07",1580,-999,2903600,0,    ,    ,     ,     ,1959,1979,21,"58,94",1959,1979,21,0,-999,-999,0,,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903620,2,3,203,,SUOLA,BUDYAIDYAH,RU,"61,63","131,37",1270,-999,2903420,0,    ,    ,     ,     ,1950,1994,45,"52,8",1950,1994,45,"0,354","0,011",9,"15,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903630,2,3,203,,BOLSHOY PATOM,PATOMA,RU,"60,17","116,8",27600,-999,2903428,0,    ,    ,     ,     ,1934,1999,66,0,1934,1999,66,"347,889","10,971",398,"98,5",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903640,2,3,203,,NYUYA,KURUM,RU,"60,27","114,73",32600,-999,2903428,0,    ,    ,     ,     ,1936,1994,59,"3,67",1936,1994,59,"112,022","3,533",108,"96,6","99,7",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903642,2,3,203,,NYUYA,KOMAKA,RU,"60,27","114,73",11700,-999,2903641,0,    ,    ,     ,     ,1948,1994,47,"2,3",1948,1994,47,"46,017","1,451",124,"97,9","99,8",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903645,2,3,203,,KHAMRA,KHAMRA,RU,"60,23","114,08",2610,-999,2903428,0,    ,    ,     ,     ,1965,1994,30,"3,89",1965,1994,30,"12,4","0,391",150,"96,7","99,4",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903647,2,3,203,,PELEDUY,SOL'ZAVOD,RU,"59,83","112,4",13600,-999,2903427,0,    ,    ,     ,     ,1936,1988,53,0,1936,1988,53,"48,896","1,542",113,"98,1",100,6.9.2000,2000,6.9.2000,2000,-999,1,0,0,0,1,0,0,0,0,0
2903650,2,3,203,,MAMAKAN,MAMAKAN,RU,"57,8","114,03",9460,-999,2903050,0,    ,    ,     ,     ,1981,1990,10,0,1981,1990,10,"163,962","5,171",547,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903651,2,3,203,,MAMAKAN,TEL'MAMA,RU,"57,65","113,95",9120,-999,2903650,0,    ,    ,     ,     ,1962,1989,28,0,1962,1989,28,"172,203","5,431",595,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903652,2,3,203,,MAMAKAN,TAJEZJNAYA,RU,"57,18",114,3740,-999,2903651,0,    ,    ,     ,     ,1964,1990,27,"1,54",1964,1990,27,"68,176","2,15",575,"96,3","99,4",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903653,2,3,203,,TEL'MAMA,TEL'MAMA,RU,"57,65","113,95",971,-999,2903651,0,    ,    ,     ,     ,1964,1990,27,"0,62",1964,1990,27,"22,405","0,707",728,100,"99,4",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903654,2,3,203,,MAMA,LUGOVSKY,RU,"58,07","112,88",18400,-999,2903427,0,    ,    ,     ,     ,1970,1990,21,"1,19",1970,1990,21,"353,713","11,155",606,"95,2",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903655,2,3,203,,KONKUDERA,KONKU,RU,"57,57","112,5",4920,-999,2903654,0,    ,    ,     ,     ,1955,1990,36,"1,85",1955,1990,36,"109,593","3,456",702,"94,4",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903660,2,3,203,,TOMPO,TOPOLINYI,RU,"64,08","135,97",25500,-999,2903600,0,    ,    ,     ,     ,1975,1988,14,"31,1",1975,1988,14,"162,988","5,14",202,"14,3",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903662,2,3,203,,CHUYA (TRIB. LENA),CHUYA,RU,"57,16","111,45",18400,-999,2903427,0,    ,    ,     ,     ,1961,1990,30,"40,56",1961,1990,30,"171,791","5,418",294,60,"99,1",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903663,2,3,203,,BOLSHAYA CHUYA,GOMO-CHUISKY,RU,"57,62","111,75",5910,-999,2903662,0,    ,    ,     ,     ,1961,1968,8,0,1961,1968,8,"83,344","2,628",445,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903665,2,3,203,,CHECHUY,PUTSHINO,RU,"58,2","109,33",6290,-999,2903427,0,    ,    ,     ,     ,1959,1990,32,"71,39",1959,1990,32,"114,545","3,612",574,"21,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903667,2,3,203,,PILUDA,ORLOVO,RU,"58,25","109,02",1760,-999,2903427,0,    ,    ,     ,     ,1978,1990,13,0,1978,1990,13,"10,17","0,321",182,100,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903700,2,3,203,,VILYUY,HATYRIK-HOMO,RU,"63,95","124,83",452000,-999,2903420,0,1967,1992,26,"5,44",1936,1998,63,"5,42",1936,1998,63,"1487,134","46,898",104,"95,2","99,7",3.12.1999,1999,8.6.2004,2004,23,1,0,0,0,1,0,1,0,0,0
2903701,2,3,203,,VILYUY,SUNTAR,RU,"62,15","117,65",202000,-999,2903700,0,    ,    ,     ,     ,1926,1999,74,"2,72",1926,1999,74,"787,529","24,836",123,"95,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903702,2,3,203,,VILYUY,SULDUKAR,RU,"63,22","113,63",168000,-999,2903701,0,    ,    ,     ,     ,1967,1994,28,"18,15",1967,1994,28,"706,082","22,267",133,75,100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903703,2,3,203,,VILYUY,CHERNYSHEVSKYI,RU,"63,03","112,5",136000,-999,2903702,0,    ,    ,     ,     ,1959,1994,36,"7,41",1959,1994,36,"639,581","20,17",148,"88,9","99,7",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903704,2,3,203,,VILYUY,UST-AMBARDAKH,RU,"64,08","109,58",57300,-999,2903703,0,    ,    ,     ,     ,1965,1999,35,"5,06",1965,1999,35,"363,757","11,471",200,"91,4","99,5",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903705,2,3,203,,CHOROON-YUREKH,USTIE,RU,"63,95","124,83",2480,-999,2903700,0,    ,    ,     ,     ,1967,1990,24,"20,64",1967,1990,24,"3,783","0,119",48,50,"95,8",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903707,2,3,203,,TANGNARY,CHAY,RU,"63,82","123,57",5760,-999,2903700,0,    ,    ,     ,     ,1964,1994,31,"31,52",1964,1994,31,"6,662","0,21",36,"22,6","97,6",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903710,2,3,203,,TYUNG,UGULYATSY,RU,"64,58","120,03",37000,-999,2903700,0,    ,    ,     ,     ,1959,1996,38,"24,78",1959,1996,38,"153,543","4,842",131,"36,8","99,4",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903715,2,3,203,,ULAKHAN-EDZHEK,DALNY,RU,"63,58","110,05",854,-999,0,0,    ,    ,     ,     ,1974,1994,21,"36,11",1974,1994,21,"5,228","0,165",193,"38,1",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903720,2,3,203,,MARKHA,MALYKAI,RU,"63,5","117,03",89600,105,2903700,0,    ,    ,     ,     ,1938,1994,57,"13,82",1938,1994,57,"400,488","12,63",141,"80,7","99,5",29.5.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,1,0,0,0
2903721,2,3,203,,MARKHA,CUMPURUK,RU,"64,14","116,55",78700,-999,2903720,0,    ,    ,     ,     ,1954,1999,46,"6,81",1954,1999,46,"400,97","12,645",161,87,"98,5",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903722,2,3,203,,MARKHA,SHALAGONTSY,RU,"66,25","114,28",16500,-999,2903721,0,    ,    ,     ,     ,1974,1999,26,"38,64",1974,1999,26,"115,702","3,649",221,"30,8",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903725,2,3,203,,CHILIE,CHILIE,RU,"64,2","118,97",3850,-999,2903700,0,    ,    ,     ,     ,1964,1994,31,"34,51",1964,1994,31,"7,216","0,228",59,"22,6",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903727,2,3,203,,DALDYN,NOVYI,RU,"66,47","112,32",1990,-999,2903722,0,    ,    ,     ,     ,1959,1988,30,"63,76",1959,1988,30,"18,128","0,572",287,"6,7",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,0,0,0,0,0,0
2903728,2,3,203,,MORKOKA,HABARDINO,RU,"64,6","112,52",18600,-999,2903721,0,    ,    ,     ,     ,1973,1994,22,"27,31",1973,1994,22,"131,604","4,15",223,"36,4","97,9",6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903730,2,3,203,,YGYATTA,YGYATTA,RU,"63,24","116,24",11200,-999,2903700,0,    ,    ,     ,     ,1969,1994,26,"36,69",1969,1994,26,"27,287","0,861",77,"26,9",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
2903732,2,3,203,,OCHCHUGUY-BOTUOBUYA,NOVYY,RU,"62,42","114,37",6520,-999,2903701,0,    ,    ,     ,     ,1975,1990,16,"42,33",1975,1990,16,"20,37","0,642",99,"31,3",100,6.9.2000,2000,8.6.2004,2004,23,1,0,0,0,1,0,0,0,0,0
